Country/Region,ObservationDate,SNo,Confirmed,Deaths,Recovered
Mauritius,06/14/2020,41636,337.0,10.0,325.0
Mexico,06/14/2020,1343573,146837.0,17141.0,107298.0
Moldova,06/14/2020,41637,11740.0,406.0,6623.0
Mongolia,06/14/2020,41639,197.0,0.0,98.0
Morocco,06/14/2020,41641,8793.0,212.0,7765.0
Mozambique,06/14/2020,41642,583.0,3.0,151.0
Namibia,06/14/2020,41643,32.0,0.0,17.0
Nepal,06/14/2020,41644,5760.0,19.0,974.0
Netherlands,06/14/2020,209128,48990.0,6078.0,181.0
New Zealand,06/14/2020,41646,1504.0,22.0,1482.0
Nicaragua,06/14/2020,41647,1464.0,55.0,953.0
Niger,06/14/2020,41648,980.0,66.0,885.0
Nigeria,06/14/2020,41649,16085.0,420.0,5220.0
Norway,06/14/2020,41651,8631.0,242.0,8138.0
Pakistan,06/14/2020,293455,144478.0,2729.0,53721.0
Panama,06/14/2020,41653,21418.0,437.0,13766.0
Papua New Guinea,06/14/2020,41654,8.0,0.0,8.0
Paraguay,06/14/2020,41655,1289.0,11.0,650.0
Peru,06/14/2020,1090626,229736.0,6688.0,115579.0
Philippines,06/14/2020,41656,25930.0,1088.0,5954.0
Poland,06/14/2020,41657,29392.0,1247.0,14226.0
Portugal,06/14/2020,41658,36690.0,1517.0,22669.0
Romania,06/14/2020,41660,21999.0,1410.0,15719.0
Russia,06/14/2020,3486456,528267.0,6938.0,279536.0
Rwanda,06/14/2020,41661,582.0,2.0,332.0
Senegal,06/14/2020,41668,5090.0,60.0,3344.0
Serbia,06/14/2020,41669,12310.0,254.0,11511.0
Sierra Leone,06/14/2020,41671,1169.0,51.0,680.0
Singapore,06/14/2020,41672,40604.0,26.0,29589.0
Slovakia,06/14/2020,41673,1548.0,28.0,1410.0
Slovenia,06/14/2020,41674,1495.0,109.0,1359.0
South Africa,06/14/2020,41676,70038.0,1480.0,38531.0
South Sudan,06/14/2020,41678,1693.0,27.0,49.0
Spain,06/14/2020,837398,243928.0,27136.0,150376.0
Sri Lanka,06/14/2020,41679,1889.0,11.0,1287.0
Sweden,06/14/2020,882871,51614.0,4874.0,0.0
Switzerland,06/14/2020,41682,31117.0,1938.0,28800.0
Tajikistan,06/14/2020,41685,5035.0,50.0,3409.0
Tanzania,06/14/2020,41686,509.0,21.0,183.0
Thailand,06/14/2020,41687,3135.0,58.0,2987.0
Togo,06/14/2020,41689,530.0,13.0,291.0
Tunisia,06/14/2020,41691,1096.0,49.0,998.0
Turkey,06/14/2020,41692,178239.0,4807.0,151417.0
UK,06/14/2020,629136,297342.0,41783.0,1283.0
US,06/14/2020,2435977,2094058.0,115732.0,561816.0
Uganda,06/14/2020,41693,696.0,0.0,240.0
Ukraine,06/14/2020,1134397,31851.0,899.0,14596.0
Uruguay,06/14/2020,41695,848.0,23.0,788.0
Uzbekistan,06/14/2020,41696,5080.0,19.0,3943.0
Venezuela,06/14/2020,41697,2978.0,25.0,835.0
Vietnam,06/14/2020,41698,334.0,0.0,323.0
Zambia,06/14/2020,41702,1358.0,11.0,1122.0
Zimbabwe,06/14/2020,41703,383.0,4.0,54.0
Algeria,06/15/2020,42266,11031.0,777.0,7735.0
Angola,06/15/2020,42268,142.0,6.0,64.0
Argentina,06/15/2020,42270,32785.0,854.0,9891.0
Armenia,06/15/2020,42271,17064.0,285.0,6276.0
Australia,06/15/2020,342583,7347.0,102.0,6856.0
Austria,06/15/2020,42272,17135.0,678.0,16066.0
Azerbaijan,06/15/2020,42273,10324.0,122.0,5739.0
Bangladesh,06/15/2020,42276,90619.0,1209.0,18731.0
Belarus,06/15/2020,42278,54680.0,312.0,30420.0
Belgium,06/15/2020,42279,60100.0,9661.0,16610.0
Benin,06/15/2020,42281,483.0,9.0,232.0
Bhutan,06/15/2020,42282,67.0,0.0,22.0
Bolivia,06/15/2020,42283,19073.0,632.0,3430.0
Bosnia and Herzegovina,06/15/2020,42284,3040.0,165.0,2162.0
Botswana,06/15/2020,42285,60.0,1.0,24.0
Brazil,06/15/2020,1153143,888271.0,43959.0,477709.0
Bulgaria,06/15/2020,42287,3341.0,176.0,1784.0
Burkina Faso,06/15/2020,42288,894.0,53.0,804.0
Burundi,06/15/2020,42290,85.0,1.0,45.0
Cambodia,06/15/2020,42292,128.0,0.0,125.0
Cameroon,06/15/2020,42293,9864.0,276.0,5570.0
Canada,06/15/2020,598184,100763.0,8228.0,61466.0
Central African Republic,06/15/2020,42294,2222.0,7.0,369.0
Chad,06/15/2020,42295,850.0,73.0,720.0
Chile,06/15/2020,725277,179436.0,3362.0,148792.0
Colombia,06/15/2020,1450856,53211.0,1808.0,19986.0
Comoros,06/15/2020,42296,176.0,2.0,114.0
Costa Rica,06/15/2020,42299,1744.0,12.0,771.0
Croatia,06/15/2020,42300,2254.0,107.0,2140.0
Cyprus,06/15/2020,42302,985.0,18.0,807.0
Czech Republic,06/15/2020,42303,10064.0,330.0,7296.0
Denmark,06/15/2020,127463,12417.0,598.0,11290.0
Djibouti,06/15/2020,42306,4501.0,43.0,3183.0
Dominican Republic,06/15/2020,42308,23271.0,605.0,14025.0
Ecuador,06/15/2020,42309,47322.0,3929.0,23349.0
Egypt,06/15/2020,42310,46289.0,1672.0,12329.0
El Salvador,06/15/2020,42311,3826.0,74.0,1926.0
Estonia,06/15/2020,42314,1974.0,69.0,1717.0
Ethiopia,06/15/2020,42316,3521.0,60.0,620.0
Finland,06/15/2020,42318,7108.0,326.0,6200.0
France,06/15/2020,469691,194305.0,29439.0,73168.0
Gabon,06/15/2020,42320,4033.0,27.0,1334.0
Georgia,06/15/2020,42322,879.0,14.0,704.0
Germany,06/15/2020,726039,187682.0,8807.0,172692.0
Ghana,06/15/2020,42323,11964.0,54.0,4258.0
Greece,06/15/2020,42324,3134.0,184.0,1374.0
Guatemala,06/15/2020,42326,10272.0,399.0,1966.0
Guinea,06/15/2020,42327,4572.0,26.0,3259.0
Guyana,06/15/2020,42329,159.0,12.0,99.0
Haiti,06/15/2020,42330,4441.0,76.0,24.0
Honduras,06/15/2020,42332,9178.0,322.0,1025.0
Hungary,06/15/2020,42333,4076.0,563.0,2485.0
Iceland,06/15/2020,42334,1810.0,10.0,1796.0
India,06/15/2020,1537210,343091.0,9900.0,180013.0
Indonesia,06/15/2020,42335,39294.0,2198.0,15123.0
Iran,06/15/2020,42336,189876.0,8950.0,150590.0
Ireland,06/15/2020,42338,25321.0,1706.0,22698.0
Israel,06/15/2020,42339,19237.0,302.0,15415.0
Italy,06/15/2020,897355,237290.0,34371.0,177010.0
Jamaica,06/15/2020,42341,621.0,10.0,430.0
Japan,06/15/2020,2051442,17439.0,929.0,15567.0
Jordan,06/15/2020,42342,979.0,9.0,692.0
Kazakhstan,06/15/2020,42343,15192.0,81.0,9388.0
Kenya,06/15/2020,42344,3727.0,104.0,1286.0
Kyrgyzstan,06/15/2020,42347,2472.0,28.0,1847.0
Laos,06/15/2020,42348,19.0,0.0,19.0
Latvia,06/15/2020,42349,1097.0,28.0,845.0
Lesotho,06/15/2020,42351,4.0,0.0,2.0
Liberia,06/15/2020,42352,498.0,33.0,221.0
Lithuania,06/15/2020,42355,1773.0,76.0,1429.0
Luxembourg,06/15/2020,42356,4072.0,110.0,3931.0
Madagascar,06/15/2020,42358,1290.0,10.0,384.0
Mainland China,06/15/2020,1324095,83221.0,4634.0,78377.0
Malawi,06/15/2020,42359,555.0,6.0,69.0
Malaysia,06/15/2020,42360,8494.0,121.0,7400.0
Maldives,06/15/2020,42361,2065.0,8.0,1540.0
Mali,06/15/2020,42362,1860.0,104.0,1125.0
Malta,06/15/2020,42363,650.0,9.0,603.0
Mauritania,06/15/2020,42364,1887.0,91.0,360.0
Mauritius,06/15/2020,42365,337.0,10.0,325.0
Mexico,06/15/2020,1366901,150264.0,17580.0,112292.0
Moldova,06/15/2020,42366,11879.0,411.0,6794.0
Mongolia,06/15/2020,42368,197.0,0.0,109.0
Morocco,06/15/2020,42370,8885.0,212.0,7828.0
Mozambique,06/15/2020,42371,609.0,3.0,157.0
Namibia,06/15/2020,42372,32.0,0.0,17.0
Nepal,06/15/2020,42373,6211.0,19.0,1041.0
Netherlands,06/15/2020,212773,49155.0,6084.0,186.0
New Zealand,06/15/2020,42375,1506.0,22.0,1482.0
Nicaragua,06/15/2020,42376,1464.0,55.0,953.0
Niger,06/15/2020,42377,980.0,66.0,885.0
Nigeria,06/15/2020,42378,16658.0,424.0,5349.0
Norway,06/15/2020,42380,8647.0,242.0,8138.0
Pakistan,06/15/2020,298558,148921.0,2839.0,56390.0
Panama,06/15/2020,42382,21422.0,448.0,13766.0
Papua New Guinea,06/15/2020,42383,8.0,0.0,8.0
Paraguay,06/15/2020,42384,1296.0,12.0,673.0
Peru,06/15/2020,1109580,232992.0,6860.0,119409.0
Philippines,06/15/2020,42385,26420.0,1098.0,6252.0
Poland,06/15/2020,42386,29788.0,1256.0,14383.0
Portugal,06/15/2020,42387,37036.0,1520.0,22852.0
Romania,06/15/2020,42389,22165.0,1427.0,15817.0
Russia,06/15/2020,3546963,536484.0,7081.0,284021.0
Rwanda,06/15/2020,42390,612.0,2.0,338.0
Senegal,06/15/2020,42397,5173.0,64.0,3424.0
Serbia,06/15/2020,42398,12367.0,255.0,11561.0
Sierra Leone,06/15/2020,42400,1176.0,51.0,683.0
Singapore,06/15/2020,42401,40818.0,26.0,30366.0
Slovakia,06/15/2020,42402,1552.0,28.0,1410.0
Slovenia,06/15/2020,42403,1496.0,109.0,1359.0
South Africa,06/15/2020,42405,73533.0,1568.0,39867.0
South Sudan,06/15/2020,42407,1693.0,27.0,49.0
Spain,06/15/2020,851978,244109.0,27136.0,150376.0
Sri Lanka,06/15/2020,42408,1905.0,11.0,1342.0
Sweden,06/15/2020,898180,52383.0,4891.0,0.0
Switzerland,06/15/2020,42411,31131.0,1939.0,28900.0
Tajikistan,06/15/2020,42414,5097.0,50.0,3503.0
Tanzania,06/15/2020,42415,509.0,21.0,183.0
Thailand,06/15/2020,42416,3135.0,58.0,2987.0
Togo,06/15/2020,42418,531.0,13.0,299.0
Tunisia,06/15/2020,42420,1110.0,49.0,999.0
Turkey,06/15/2020,42421,179831.0,4825.0,152364.0
UK,06/15/2020,640071,298315.0,41821.0,1284.0
US,06/15/2020,2478259,2114026.0,116127.0,576334.0
Uganda,06/15/2020,42422,705.0,0.0,299.0
Ukraine,06/15/2020,1154080,32536.0,911.0,14771.0
Uruguay,06/15/2020,42424,848.0,23.0,792.0
Uzbekistan,06/15/2020,42425,5263.0,19.0,4019.0
Venezuela,06/15/2020,42426,3062.0,26.0,835.0
Vietnam,06/15/2020,42427,334.0,0.0,323.0
Zambia,06/15/2020,42431,1382.0,11.0,1142.0
Zimbabwe,06/15/2020,42432,387.0,4.0,54.0
Algeria,06/16/2020,42995,11147.0,788.0,7842.0
Angola,06/16/2020,42997,148.0,6.0,64.0
Argentina,06/16/2020,42999,34159.0,878.0,10174.0
Armenia,06/16/2020,43000,17489.0,293.0,6571.0
Australia,06/16/2020,348415,7370.0,102.0,6861.0
Austria,06/16/2020,43001,17189.0,681.0,16089.0
Azerbaijan,06/16/2020,43002,10662.0,126.0,5948.0
Bangladesh,06/16/2020,43005,94481.0,1262.0,36264.0
Belarus,06/16/2020,43007,55369.0,318.0,31273.0
Belgium,06/16/2020,43008,60155.0,9663.0,16625.0
Benin,06/16/2020,43010,532.0,9.0,236.0
Bhutan,06/16/2020,43011,67.0,0.0,24.0
Bolivia,06/16/2020,43012,19883.0,659.0,3752.0
Bosnia and Herzegovina,06/16/2020,43013,3085.0,168.0,2178.0
Botswana,06/16/2020,43014,60.0,1.0,24.0
Brazil,06/16/2020,1172826,923189.0,45241.0,490005.0
Bulgaria,06/16/2020,43016,3453.0,181.0,1817.0
Burkina Faso,06/16/2020,43017,895.0,53.0,807.0
Burundi,06/16/2020,43019,104.0,1.0,75.0
Cambodia,06/16/2020,43021,128.0,0.0,126.0
Cameroon,06/16/2020,43022,9864.0,276.0,5570.0
Canada,06/16/2020,608390,101087.0,8271.0,61899.0
Central African Republic,06/16/2020,43023,2410.0,14.0,396.0
Chad,06/16/2020,43024,853.0,74.0,720.0
Chile,06/16/2020,737670,184449.0,3383.0,156232.0
Colombia,06/16/2020,1475642,53211.0,1808.0,19986.0
Comoros,06/16/2020,43025,197.0,3.0,127.0
Costa Rica,06/16/2020,43028,1796.0,12.0,794.0
Croatia,06/16/2020,43029,2255.0,107.0,2140.0
Cyprus,06/16/2020,43031,985.0,18.0,816.0
Czech Republic,06/16/2020,43032,10111.0,331.0,7358.0
Denmark,06/16/2020,129650,12450.0,598.0,11325.0
Djibouti,06/16/2020,43035,4539.0,43.0,3324.0
Dominican Republic,06/16/2020,43037,23686.0,615.0,14133.0
Ecuador,06/16/2020,43038,47943.0,3970.0,23684.0
Egypt,06/16/2020,43039,47856.0,1766.0,12730.0
El Salvador,06/16/2020,43040,3941.0,76.0,2041.0
Estonia,06/16/2020,43043,1975.0,69.0,1728.0
Ethiopia,06/16/2020,43045,3630.0,61.0,738.0
Finland,06/16/2020,43047,7112.0,326.0,6200.0
France,06/16/2020,477710,194347.0,29550.0,73459.0
Gabon,06/16/2020,43049,4114.0,29.0,1432.0
Georgia,06/16/2020,43051,879.0,14.0,724.0
Germany,06/16/2020,738432,188252.0,8820.0,172842.0
Ghana,06/16/2020,43052,12193.0,58.0,4326.0
Greece,06/16/2020,43053,3148.0,185.0,1374.0
Guatemala,06/16/2020,43055,10706.0,418.0,2096.0
Guinea,06/16/2020,43056,4639.0,26.0,3327.0
Guyana,06/16/2020,43058,171.0,12.0,99.0
Haiti,06/16/2020,43059,4547.0,80.0,24.0
Honduras,06/16/2020,43061,9656.0,330.0,1075.0
Hungary,06/16/2020,43062,4077.0,565.0,2516.0
Iceland,06/16/2020,43063,1812.0,10.0,1796.0
India,06/16/2020,1563454,354065.0,11903.0,186935.0
Indonesia,06/16/2020,43064,40400.0,2231.0,15703.0
Iran,06/16/2020,43065,192439.0,9065.0,152675.0
Ireland,06/16/2020,43067,25334.0,1709.0,22698.0
Israel,06/16/2020,43068,19495.0,302.0,15449.0
Italy,06/16/2020,912664,237500.0,34405.0,178526.0
Jamaica,06/16/2020,43070,621.0,10.0,449.0
Japan,06/16/2020,2086434,17484.0,934.0,15652.0
Jordan,06/16/2020,43071,981.0,9.0,693.0
Kazakhstan,06/16/2020,43072,15542.0,88.0,9647.0
Kenya,06/16/2020,43073,3860.0,105.0,1328.0
Kyrgyzstan,06/16/2020,43076,2562.0,30.0,1902.0
Laos,06/16/2020,43077,19.0,0.0,19.0
Latvia,06/16/2020,43078,1098.0,28.0,875.0
Lesotho,06/16/2020,43080,4.0,0.0,2.0
Liberia,06/16/2020,43081,509.0,33.0,222.0
Lithuania,06/16/2020,43084,1776.0,76.0,1441.0
Luxembourg,06/16/2020,43085,4075.0,110.0,3933.0
Madagascar,06/16/2020,43087,1317.0,12.0,417.0
Mainland China,06/16/2020,1346694,83265.0,4634.0,78379.0
Malawi,06/16/2020,43088,564.0,6.0,73.0
Malaysia,06/16/2020,43089,8505.0,121.0,7733.0
Maldives,06/16/2020,43090,2094.0,8.0,1670.0
Mali,06/16/2020,43091,1885.0,104.0,1145.0
Malta,06/16/2020,43092,656.0,9.0,608.0
Mauritania,06/16/2020,43093,2057.0,93.0,373.0
Mauritius,06/16/2020,43094,337.0,10.0,325.0
Mexico,06/16/2020,1390229,154863.0,18310.0,115394.0
Moldova,06/16/2020,43095,12254.0,423.0,6901.0
Mongolia,06/16/2020,43097,197.0,0.0,111.0
Morocco,06/16/2020,43099,8931.0,212.0,7937.0
Mozambique,06/16/2020,43100,638.0,4.0,160.0
Namibia,06/16/2020,43101,34.0,0.0,18.0
Nepal,06/16/2020,43102,6591.0,19.0,1158.0
Netherlands,06/16/2020,216418,49295.0,6089.0,186.0
New Zealand,06/16/2020,43104,1506.0,22.0,1482.0
Nicaragua,06/16/2020,43105,1823.0,64.0,1238.0
Niger,06/16/2020,43106,1016.0,66.0,885.0
Nigeria,06/16/2020,43107,17148.0,455.0,5623.0
Norway,06/16/2020,43109,8660.0,242.0,8138.0
Pakistan,06/16/2020,303661,154760.0,2975.0,58437.0
Panama,06/16/2020,43111,21962.0,457.0,13774.0
Papua New Guinea,06/16/2020,43112,8.0,0.0,8.0
Paraguay,06/16/2020,43113,1303.0,13.0,699.0
Peru,06/16/2020,1128534,237156.0,7056.0,125205.0
Philippines,06/16/2020,43114,26781.0,1103.0,6552.0
Poland,06/16/2020,43115,30195.0,1272.0,14654.0
Portugal,06/16/2020,43116,37336.0,1522.0,23212.0
Romania,06/16/2020,43118,22415.0,1437.0,16071.0
Russia,06/16/2020,3607470,544725.0,7274.0,293780.0
Rwanda,06/16/2020,43119,636.0,2.0,338.0
Senegal,06/16/2020,43126,5247.0,70.0,3525.0
Serbia,06/16/2020,43127,12426.0,256.0,11624.0
Sierra Leone,06/16/2020,43129,1225.0,51.0,686.0
Singapore,06/16/2020,43130,40969.0,26.0,31163.0
Slovakia,06/16/2020,43131,1552.0,28.0,1426.0
Slovenia,06/16/2020,43132,1499.0,109.0,1359.0
South Africa,06/16/2020,43134,76334.0,1625.0,42063.0
South Sudan,06/16/2020,43136,1776.0,30.0,58.0
Spain,06/16/2020,866558,244328.0,27136.0,150376.0
Sri Lanka,06/16/2020,43137,1915.0,11.0,1371.0
Sweden,06/16/2020,913489,53323.0,4939.0,0.0
Switzerland,06/16/2020,43140,31154.0,1954.0,28900.0
Tajikistan,06/16/2020,43143,5160.0,50.0,3624.0
Tanzania,06/16/2020,43144,509.0,21.0,183.0
Thailand,06/16/2020,43145,3135.0,58.0,2993.0
Togo,06/16/2020,43147,537.0,13.0,344.0
Tunisia,06/16/2020,43149,1125.0,49.0,1002.0
Turkey,06/16/2020,43150,181298.0,4842.0,153379.0
UK,06/16/2020,651006,299600.0,42054.0,1293.0
US,06/16/2020,2520541,2137731.0,116963.0,583503.0
Uganda,06/16/2020,43151,724.0,0.0,351.0
Ukraine,06/16/2020,1173763,33209.0,922.0,15054.0
Uruguay,06/16/2020,43153,849.0,24.0,801.0
Uzbekistan,06/16/2020,43154,5493.0,19.0,4096.0
Venezuela,06/16/2020,43155,3150.0,27.0,835.0
Vietnam,06/16/2020,43156,334.0,0.0,325.0
Zambia,06/16/2020,43160,1405.0,11.0,1142.0
Zimbabwe,06/16/2020,43161,391.0,4.0,62.0
Algeria,06/17/2020,43724,11268.0,799.0,7943.0
Angola,06/17/2020,43726,155.0,7.0,64.0
Argentina,06/17/2020,43728,35552.0,913.0,10512.0
Armenia,06/17/2020,43729,18033.0,302.0,6814.0
Australia,06/17/2020,354247,7391.0,102.0,6877.0
Austria,06/17/2020,43730,17203.0,687.0,16099.0
Azerbaijan,06/17/2020,43731,10991.0,133.0,6075.0
Bangladesh,06/17/2020,43734,98489.0,1305.0,38189.0
Belarus,06/17/2020,43736,56032.0,324.0,32735.0
Belgium,06/17/2020,43737,60244.0,9675.0,16684.0
Benin,06/17/2020,43739,572.0,9.0,237.0
Bhutan,06/17/2020,43740,67.0,0.0,24.0
Bolivia,06/17/2020,43741,20685.0,679.0,4002.0
Bosnia and Herzegovina,06/17/2020,43742,3141.0,168.0,2197.0
Botswana,06/17/2020,43743,79.0,1.0,25.0
Brazil,06/17/2020,1192509,955377.0,46510.0,521046.0
Bulgaria,06/17/2020,43745,3542.0,184.0,1880.0
Burkina Faso,06/17/2020,43746,899.0,53.0,809.0
Burundi,06/17/2020,43748,104.0,1.0,75.0
Cambodia,06/17/2020,43750,128.0,0.0,126.0
Cameroon,06/17/2020,43751,9864.0,276.0,5570.0
Canada,06/17/2020,618596,101491.0,8312.0,63280.0
Central African Republic,06/17/2020,43752,2564.0,18.0,402.0
Chad,06/17/2020,43753,854.0,74.0,721.0
Chile,06/17/2020,750063,220628.0,3615.0,181931.0
Colombia,06/17/2020,1500428,55083.0,1887.0,20400.0
Comoros,06/17/2020,43754,197.0,3.0,127.0
Costa Rica,06/17/2020,43757,1871.0,12.0,899.0
Croatia,06/17/2020,43758,2258.0,107.0,2141.0
Cyprus,06/17/2020,43760,985.0,18.0,816.0
Czech Republic,06/17/2020,43761,10162.0,333.0,7399.0
Denmark,06/17/2020,131837,12494.0,598.0,11385.0
Djibouti,06/17/2020,43764,4545.0,43.0,3411.0
Dominican Republic,06/17/2020,43766,24105.0,633.0,14216.0
Ecuador,06/17/2020,43767,48490.0,4007.0,23881.0
Egypt,06/17/2020,43768,49219.0,1850.0,13141.0
El Salvador,06/17/2020,43769,4066.0,79.0,2137.0
Estonia,06/17/2020,43772,1977.0,69.0,1743.0
Ethiopia,06/17/2020,43774,3759.0,63.0,849.0
Finland,06/17/2020,43776,7117.0,326.0,6200.0
France,06/17/2020,485729,194805.0,29578.0,73791.0
Gabon,06/17/2020,43778,4229.0,30.0,1505.0
Georgia,06/17/2020,43780,888.0,14.0,731.0
Germany,06/17/2020,750825,188604.0,8851.0,173599.0
Ghana,06/17/2020,43781,12590.0,66.0,4410.0
Greece,06/17/2020,43782,3203.0,187.0,1374.0
Guatemala,06/17/2020,43784,11251.0,432.0,2200.0
Guinea,06/17/2020,43785,4668.0,26.0,3364.0
Guyana,06/17/2020,43787,171.0,12.0,102.0
Haiti,06/17/2020,43788,4688.0,82.0,24.0
Honduras,06/17/2020,43790,10299.0,336.0,1116.0
Hungary,06/17/2020,43791,4078.0,567.0,2547.0
Iceland,06/17/2020,43792,1815.0,10.0,1797.0
India,06/17/2020,1589698,366946.0,12237.0,194325.0
Indonesia,06/17/2020,43793,41431.0,2276.0,16243.0
Iran,06/17/2020,43794,195051.0,9185.0,154812.0
Ireland,06/17/2020,43796,25341.0,1710.0,22698.0
Israel,06/17/2020,43797,19783.0,303.0,15459.0
Italy,06/17/2020,927973,237828.0,34448.0,179455.0
Jamaica,06/17/2020,43799,626.0,10.0,451.0
Japan,06/17/2020,2121426,17530.0,935.0,15753.0
Jordan,06/17/2020,43800,987.0,9.0,693.0
Kazakhstan,06/17/2020,43801,15877.0,97.0,9920.0
Kenya,06/17/2020,43802,4044.0,107.0,1353.0
Kyrgyzstan,06/17/2020,43805,2657.0,31.0,1933.0
Laos,06/17/2020,43806,19.0,0.0,19.0
Latvia,06/17/2020,43807,1104.0,30.0,875.0
Lesotho,06/17/2020,43809,4.0,0.0,2.0
Liberia,06/17/2020,43810,516.0,33.0,240.0
Lithuania,06/17/2020,43813,1778.0,76.0,1447.0
Luxembourg,06/17/2020,43814,4085.0,110.0,3935.0
Madagascar,06/17/2020,43816,1378.0,12.0,450.0
Mainland China,06/17/2020,1369293,83293.0,4634.0,78394.0
Malawi,06/17/2020,43817,572.0,6.0,73.0
Malaysia,06/17/2020,43818,8515.0,121.0,7873.0
Maldives,06/17/2020,43819,2120.0,8.0,1677.0
Mali,06/17/2020,43820,1890.0,107.0,1168.0
Malta,06/17/2020,43821,662.0,9.0,610.0
Mauritania,06/17/2020,43822,2223.0,95.0,427.0
Mauritius,06/17/2020,43823,337.0,10.0,325.0
Mexico,06/17/2020,1413557,159793.0,19080.0,118504.0
Moldova,06/17/2020,43824,12732.0,433.0,7077.0
Mongolia,06/17/2020,43826,201.0,0.0,127.0
Morocco,06/17/2020,43828,8997.0,213.0,7993.0
Mozambique,06/17/2020,43829,651.0,4.0,160.0
Namibia,06/17/2020,43830,36.0,0.0,19.0
Nepal,06/17/2020,43831,7177.0,20.0,1167.0
Netherlands,06/17/2020,220063,49412.0,6093.0,186.0
New Zealand,06/17/2020,43833,1507.0,22.0,1482.0
Nicaragua,06/17/2020,43834,1823.0,64.0,1238.0
Niger,06/17/2020,43835,1020.0,67.0,893.0
Nigeria,06/17/2020,43836,17735.0,469.0,5967.0
Norway,06/17/2020,43838,8692.0,243.0,8138.0
Pakistan,06/17/2020,308764,160118.0,3093.0,59215.0
Panama,06/17/2020,43840,22597.0,470.0,13774.0
Papua New Guinea,06/17/2020,43841,8.0,0.0,8.0
Paraguay,06/17/2020,43842,1308.0,13.0,711.0
Peru,06/17/2020,1147488,240908.0,7257.0,128622.0
Philippines,06/17/2020,43843,27238.0,1108.0,6820.0
Poland,06/17/2020,43844,30701.0,1286.0,14921.0
Portugal,06/17/2020,43845,37672.0,1523.0,23580.0
Romania,06/17/2020,43847,22760.0,1451.0,16117.0
Russia,06/17/2020,3667977,552549.0,7468.0,303800.0
Rwanda,06/17/2020,43848,639.0,2.0,347.0
Senegal,06/17/2020,43855,5369.0,73.0,3606.0
Serbia,06/17/2020,43856,12522.0,257.0,11697.0
Sierra Leone,06/17/2020,43858,1249.0,51.0,707.0
Singapore,06/17/2020,43859,41216.0,26.0,31938.0
Slovakia,06/17/2020,43860,1561.0,28.0,1437.0
Slovenia,06/17/2020,43861,1503.0,109.0,1359.0
South Africa,06/17/2020,43863,80412.0,1674.0,44331.0
South Sudan,06/17/2020,43865,1813.0,31.0,89.0
Spain,06/17/2020,881138,244683.0,27136.0,150376.0
Sri Lanka,06/17/2020,43866,1924.0,11.0,1397.0
Sweden,06/17/2020,928798,54562.0,5041.0,0.0
Switzerland,06/17/2020,43869,31187.0,1956.0,28900.0
Tajikistan,06/17/2020,43872,5221.0,51.0,3700.0
Tanzania,06/17/2020,43873,509.0,21.0,183.0
Thailand,06/17/2020,43874,3135.0,58.0,2996.0
Togo,06/17/2020,43876,544.0,13.0,353.0
Tunisia,06/17/2020,43878,1128.0,50.0,1004.0
Turkey,06/17/2020,43879,182727.0,4861.0,154640.0
UK,06/17/2020,661941,300717.0,42238.0,1304.0
US,06/17/2020,2562823,2163290.0,117717.0,592191.0
Uganda,06/17/2020,43880,732.0,0.0,420.0
Ukraine,06/17/2020,1193446,33986.0,953.0,15485.0
Uruguay,06/17/2020,43882,849.0,24.0,810.0
Uzbekistan,06/17/2020,43883,5682.0,19.0,4131.0
Venezuela,06/17/2020,43884,3386.0,28.0,835.0
Vietnam,06/17/2020,43885,335.0,0.0,325.0
Zambia,06/17/2020,43889,1412.0,11.0,1142.0
Zimbabwe,06/17/2020,43890,401.0,4.0,63.0
Algeria,06/18/2020,44453,11385.0,811.0,8078.0
Angola,06/18/2020,44455,166.0,8.0,64.0
Argentina,06/18/2020,44457,37510.0,948.0,10721.0
Armenia,06/18/2020,44458,18698.0,309.0,7560.0
Australia,06/18/2020,360079,7409.0,102.0,6878.0
Austria,06/18/2020,44459,17223.0,688.0,16101.0
Azerbaijan,06/18/2020,44460,11329.0,139.0,6192.0
Bangladesh,06/18/2020,44463,102292.0,1343.0,40164.0
Belarus,06/18/2020,44465,56657.0,331.0,34023.0
Belgium,06/18/2020,44466,60348.0,9683.0,16724.0
Benin,06/18/2020,44468,597.0,11.0,238.0
Bhutan,06/18/2020,44469,67.0,0.0,25.0
Bolivia,06/18/2020,44470,21499.0,697.0,4002.0
Bosnia and Herzegovina,06/18/2020,44471,3174.0,168.0,2219.0
Botswana,06/18/2020,44472,79.0,1.0,25.0
Brazil,06/18/2020,1212192,978142.0,47748.0,534580.0
Bulgaria,06/18/2020,44474,3674.0,190.0,1941.0
Burkina Faso,06/18/2020,44475,899.0,53.0,810.0
Burundi,06/18/2020,44477,104.0,1.0,75.0
Cambodia,06/18/2020,44479,129.0,0.0,126.0
Cameroon,06/18/2020,44480,9864.0,276.0,5570.0
Canada,06/18/2020,628802,101877.0,8361.0,63782.0
Central African Republic,06/18/2020,44481,2605.0,19.0,417.0
Chad,06/18/2020,44482,854.0,74.0,733.0
Chile,06/18/2020,762456,225103.0,3841.0,186441.0
Colombia,06/18/2020,1525214,57202.0,1955.0,21361.0
Comoros,06/18/2020,44483,210.0,5.0,129.0
Costa Rica,06/18/2020,44486,1939.0,12.0,937.0
Croatia,06/18/2020,44487,2269.0,107.0,2142.0
